72686,164.9273,-75.6246,-35.31,1.038,1939.12366,-3.49,2.84,1,602.59,1,5.41,14.05,15.015,-17.332,-1.317,22.969,85258,HIP85258 HD157244 Gli Bet Ara 
73136,69.3118,-24.1978,-11.4006,-0.196,313.26358,-1.51,2.84,1,242.2,1,13.46,7.06,0,0,0,0,85792,HIP85792 HD158427 Gli Alp Ara 
15810,-248.4121,79.3306,-78.1868,-0.226,4206.36133,-4.33,2.84,1,887.51,2,3.32,22.59,-27.493,-3.151,-11.76,30.069,18246,HIP18246 HD24398 Gli Zet Per 
15325,-100.637,23.8487,-44.8736,-0.056,714.7478,-2.41,2.85,1,367.53,1,8.87,11.16,-15.426,-18.07,-12.855,27.014,17702,HIP17702 HD23630 Gli Eta Tau  Alcyone
54317,5.9475,-6.5301,30.0779,0.82,55.26099,0.37,2.85,1,102.19,1,31.9,2.73,-38.901,-18.168,-13.293,44.946,63608,HIP63608 HD113226 Gli Eps Vir  Vindemiatrix
91415,6.5056,5.0102,-8.5066,0.144,7.86076,2.49,2.85,1,38.54,1,84.58,1.04,-0.606,-5.047,-22.015,22.594,107556,HIP107556 HD207098 Gli Del Cap  Deneb Algiedi
7958,4.3028,-12.1872,-17.6334,0.266,26.63224,1.16,2.86,1,71.27,1,45.74,1.2,-19.607,-20.606,1.85,28.504,9236,HIP9236 HD12311 Gli Alp Hyi 
82655,10.1031,50.6039,9.3249,0.008,153.21407,-0.74,2.86,1,170.95,1,19.07,2.36,-20.349,-24.101,-9.317,32.89,97165,HIP97165 HD186882 Gli Del Cyg 
26179,-69.8662,-11.9753,5.1674,1.609,278.87643,-1.39,2.87,1,231.7,1,14.07,6.61,-68.853,-49.038,8.415,84.949,30343,HIP30343 HD44478 Gli Mu Gem  Tejat posterior
93636,35.395,-20.2535,-45.2324,1.038,204.76405,-1.05,2.87,1,198.54,1,16.42,3.59,48.44,-16.629,-27.414,58.091,110130,HIP110130 HD211416 Gli Alp Tuc 
63906,39.5471,-38.5766,-9.2942,0.046,173.27008,-0.87,2.87,1,182.63,1,17.85,2.91,-6.343,-16.234,7.4,18.935,74946,HIP74946 HD135382 Gli Gam TrA 
80107,126.3209,35.9496,-31.0309,0.317,996.2392,-2.77,2.88,1,439.95,1,7.41,9.31,11.614,-9.954,-7.043,16.839,94141,HIP94141 HD178524 Gli Pi Sgr 
11930,-9.113,-22.3925,-43.1442,0.119,133.79433,-0.59,2.88,1,161.23,1,20.22,2.67,2.932,3.887,-18.264,18.902,13847,HIP13847 HD18622 Gli  
53912,-3.1198,5.7935,33.1368,0.021,61.86094,0.25,2.89,1,110.14,1,29.6,3.51,-35.644,-15.673,-7.85,39.72,63125,HIP63125 HD112413 Gli Alp2 CVn 
66726,128.8794,-29.2464,48.7041,-0.226,1075.1853,-2.85,2.89,1,459.15,1,7.1,11.83,0.3,-12.724,0.043,12.728,78265,HIP78265 HD143018 Gli Pi Sco 
30920,-44.4765,-25.1839,10.5651,-0.03,147.64166,-0.7,2.89,1,170.15,1,19.16,4.44,-22.763,-14.042,-9.448,28.366,36188,HIP36188 HD58715 Gli Bet CMi  Gomeisa
16061,-149.939,62.5558,-28.9052,-0.242,1462.36145,-3.19,2.9,1,537.95,1,6.06,13.53,-14.419,-14.643,-7.995,22.051,18532,HIP18532 HD24760 Gli Eps Per 
68316,212.914,-32.5321,65.8459,-0.226,2724.1687,-3.86,2.9,1,734.23,1,4.44,18.24,15.591,-17.691,6.57,24.479,80112,HIP80112 HD147165 Gli Sig Sco  Al Niyat
90324,99.0467,110.0904,-115.1958,0.54,1890.3645,-3.47,2.9,1,611.63,1,5.33,17.64,-7.453,2.068,-22.61,23.896,106278,HIP106278 HD204867 Gli Bet Aqr  Sadan Suud
12359,-61.8299,48.1898,-5.9448,0.82,328.87109,-1.57,2.91,1,256.29,1,12.72,5.58,-2.89,1.099,-1.456,3.418,14328,HIP14328 HD18925 Gli Gam Per 
40989,127.5602,-474.793,-76.2802,0.241,13049.9209,-5.56,2.92,1,1621.89,1,2.01,19.9,-21.75,-7.216,-16.503,28.24,48002,HIP48002 HD85123 Gli  
95363,-2.6007,59.6701,-27.7918,0.603,226.70256,-1.16,2.93,1,214.76,1,15.18,5.2,0.016,4.236,-11.181,11.956,112158,HIP112158 HD215182 Gli Eta Peg  Matar
28173,-8.9439,-51.5798,-19.951,0.902,162.45142,-0.8,2.94,1,182.63,1,17.85,2.75,-0.61,-53.704,-12.697,55.188,32768,HIP32768 HD50310 Gli Tau Pup 
52074,8.0442,-16.8858,19.3984,0.008,37.5853,0.79,2.94,1,87.85,1,37.11,1.86,-11.99,-35.096,7.181,37.776,60965,HIP60965 HD108767 Gli Del Crv  Algorab
92713,86.509,149.4078,-155.8102,0.603,2773.72241,-3.88,2.95,1,758.14,1,4.3,19.3,-6.441,0.918,-25.84,26.647,109074,HIP109074 HD209750 Gli Alp Aqr  Sadal Melik
16069,-43.7882,-20.5693,-47.4961,1.478,231.42801,-1.19,2.97,1,221.02,1,14.75,5.08,-52.338,-56.542,-58.209,96.564,18543,HIP18543 HD25025 Gli Gam Eri  Zaurak
22888,-126.6329,-12.6089,-12.5581,-0.138,823.35382,-2.56,2.97,1,416.88,1,7.82,13.04,-21.157,-10.76,-5.827,24.44,26451,HIP26451 HD37202 Gli Zet Tau 
40899,-45.7183,-23.1107,57.3045,0.54,297.47153,-1.46,2.97,1,250.58,1,13.01,6.76,-16.002,-6.421,-6.845,18.552,47908,HIP47908 HD84441 Gli Eps Leo  Ras Elased
75490,29.3676,0.4711,-2.3311,0.902,43.30882,0.63,2.98,1,96.05,1,33.94,2.56,45.157,-14.404,-2.827,47.483,88635,HIP88635 HD165135 Gli Gam2 Sgr 
55495,20.6133,-23.6312,25.6337,0.82,81.08823,-0.05,2.99,1,132.04,1,24.69,2.84,12.782,4.657,-4.07,14.2,64962,HIP64962 HD115659 Gli Gam Hya 
74226,1142.0276,-188.8941,-124.2421,0.342,66996.11719,-7.34,2.99,1,3795.27,2,1.82,40.11,3.073,-12.51,-10.495,16.616,87073,HIP87073 HD161471 Gli Iot1 Sco 
79776,17.4261,18.5924,1.4451,0.021,32.20113,0.96,2.99,1,83.21,1,39.18,1.84,-6.04,-19.106,-4.493,20.535,93747,HIP93747 HD177724 Gli Zet Aql 
8665,-26.6263,21.9119,-16.2254,0.144,71.1332,0.09,3,1,124.24,1,26.24,2.93,-32.009,-10.009,-5.343,33.96,10064,HIP10064 HD13161 Gli Bet Tri 
46602,-19.6598,4.9736,40.1993,0.946,99.28941,-0.27,3,1,146.78,1,22.21,3.06,-9.837,-9.757,-5.024,14.738,54539,HIP54539 HD96833 Gli Psi UMa 
64034,-35.2878,105.6888,96.3052,0.095,1062.3324,-2.84,3,1,480.12,1,6.79,6.77,-15.467,-10.241,-3.575,18.891,75097,HIP75097 HD137422 Gli Gam UMi  Pherkab
70365,206.6326,-51.0792,14.5634,-0.211,2229.38403,-3.65,3,1,695.52,2,3.97,30.23,14.206,-17.278,2.097,22.467,82514,HIP82514 HD151890 Gli Mu1 Sco 
91867,38.5413,4.1236,-48.6812,-0.03,189.65674,-0.97,3,1,202.86,1,16.07,4.79,-20.184,-4.89,-20.446,29.143,108085,HIP108085 HD207971 Gli Gam Gru 
15021,-139.8202,79.8063,-16.2631,-0.11,1270.64172,-3.04,3.01,1,527.51,1,6.18,13.75,-29.248,-21.889,-14.508,39.307,17358,HIP17358 HD22928 Gli Del Per 
25992,-52.2048,-82.014,-34.3001,-0.181,511.04196,-2.05,3.02,1,336.08,1,9.7,5.98,-16.123,-26.313,-6.564,31.55,30122,HIP30122 HD44402 Gli Zet CMa  Furud
50637,25.3301,-67.4254,58.8687,0.991,416.08594,-1.82,3.02,1,303.26,1,10.75,6.6,-28.863,-14.462,-2.481,32.379,59316,HIP59316 HD105707 Gli Eps Crv  Minkar
29175,-672.1219,-979.9384,-171.8226,-0.167,69315.39062,-7.38,3.02,1,3914.1,2,1.27,44.09,-29.213,-13.939,-6.248,32.966,33977,HIP33977 HD53138 Gli Omi2 CMa 
20345,-1189.6996,368.5426,25.6257,0.266,73935.66406,-7.45,3.03,1,4061.11,2,1.6,72.5,-7.194,-9.089,-6.915,13.498,23416,HIP23416 HD31964 Gli Eps Aur  Maaz
60614,4.078,9.7307,23.8904,0.192,32.19802,0.96,3.04,1,85.14,1,38.29,1.91,-29.515,-15.231,-38.729,51.02,71075,HIP71075 HD127762 Gli Gam Boo  Seginus
53239,50.9833,-80.1853,-8.7164,-0.196,429.81097,-1.86,3.04,1,311.07,1,10.48,6.2,9.639,-49.951,-5.629,51.183,62322,HIP62322 HD110879 Gli Bet Mus 
85243,82.5396,46.0346,-46.8527,0.144,520.45526,-2.07,3.05,1,343.88,1,9.48,10.02,0,0,0,0,100345,HIP100345 HD193495 Gli Bet Cap  Dabih
81629,55.1174,104.1409,9.4214,1.038,653.52063,-2.31,3.05,1,385.34,1,8.46,6.86,-6.658,-21.91,0.47,22.904,95947,HIP95947 HD183912 Gli Bet1 Cyg  Albireo
43421,-42.2267,1.5462,63.5043,1.416,269.64639,-1.35,3.06,1,248.67,1,13.11,5.72,-11.721,4.758,-39.19,41.181,50801,HIP50801 HD89758 Gli Mu UMa  Tania Australis
27728,-269.3317,-45.2441,46.336,0.095,3556.19653,-4.15,3.06,1,903.05,1,3.61,25.21,-18.935,-12.982,-10.106,25.083,32246,HIP32246 HD48329 Gli Eps Gem  Mebsuta
80297,-4.2575,27.9674,12.005,0.86,43.36755,0.63,3.07,1,100.18,1,32.54,1.41,-15.926,-6.991,-12.674,21.52,94376,HIP94376 HD180711 Gli Del Dra  Altais
76334,44.9868,-2.8041,-7.6861,1.542,93.39044,-0.2,3.1,1,149.06,1,21.87,4.21,33.103,-29.79,12.456,46.243,89642,HIP89642 HD167618 Gli Eta Sgr 
45258,-2.9043,-33.5496,25.8962,0.902,79.87062,-0.03,3.11,1,138.49,1,23.54,3.44,5.653,45.52,3.996,46.044,52943,HIP52943 HD93813 Gli Nu Hya 
86439,24.5188,-3.1991,-18.7741,0.902,42.65978,0.65,3.11,1,101.21,1,32.21,2.33,-12.268,5.412,0.57,13.421,101772,HIP101772 HD196171 Gli Alp Ind  Al nair
37368,-29.5201,-26.9017,23.2442,0.82,94.5117,-0.21,3.11,1,150.65,1,21.64,4.57,-28.596,-8.942,-5.695,30.498,43813,HIP43813 HD76294 Gli Zet Hya 
48326,52.027,-114.3076,-3.0633,-0.005,698.51215,-2.39,3.11,1,409.55,1,7.96,6.53,-16.512,-10.677,-6.954,20.857,56561,HIP56561 HD100841 Gli Lam Cen 
71947,14.0526,14.9773,12.5478,0.095,25.40142,1.21,3.12,1,78.46,1,41.55,1.56,-5.933,-28.996,-18.207,34.749,84379,HIP84379 HD156164 Gli Del Her  Sarin
70849,154.9859,-79.6487,-25.1252,1.137,1359.2627,-3.11,3.12,1,573.94,1,5.68,16.02,13.297,-25.399,3.704,28.908,83081,HIP83081 HD152786 Gli Zet Ara 
23887,-11.2568,-20.5973,-11.9895,0.968,30.4653,1.02,3.12,1,85.93,1,37.94,1.5,-40.42,-30.452,-8.872,51.379,27628,HIP27628 HD39425 Gli Bet Col  Wezn
37637,-10.9526,1.6346,9.5713,0.192,9.39516,2.29,3.12,1,47.72,1,68.32,1.16,-31.329,-11.611,-14.871,36.571,44127,HIP44127 HD76644 Gli Iot UMa  Talitha Borealis
62532,133.8574,-87.3548,42.0936,-0.196,1187.1051,-2.96,3.13,1,538.84,1,6.05,12.07,10.452,-25.698,6.9,28.587,73334,HIP73334 HD132200 Gli Kap Cen 
39125,-47.5977,-8.5944,47.902,1.416,199.50621,-1.02,3.14,1,221.92,1,14.69,5.51,-77.727,-2.217,-26.219,82.06,45860,HIP45860 HD80493 Gli Alp Lyn 
39860,10.3797,-71.9543,-5.2209,1.137,224.53897,-1.15,3.16,1,237.61,1,13.72,3.72,-11.118,15.336,-6.246,19.945,46701,HIP46701 HD82668 Gli  
71948,45.5082,80.9645,63.4574,1.038,534.80615,-2.1,3.16,1,366.7,1,8.89,5.85,-13.582,-26.953,-2.542,30.288,84380,HIP84380 HD156283 Gli Pi Her 
27256,-37.6637,-115.4714,-45.5008,-0.03,704.51666,-2.39,3.17,1,422.83,1,7.71,6.74,-8.876,-29.987,-12.322,33.613,31685,HIP31685 HD47670 Gli Nu Pup 
78331,68.7992,9.6645,-13.2206,-0.017,209.46004,-1.08,3.17,1,230.55,1,14.14,6.22,17.284,10.01,-19.655,28.022,92041,HIP92041 HD173300 Gli Phi Sgr 
71544,-8.9293,84.8175,59.8077,-0.083,454.42004,-1.92,3.17,1,339.58,1,9.6,4.9,-9.13,-21.787,-4.288,24.009,83895,HIP83895 HD155763 Gli Zet Dra 
39992,-9.1251,2.3668,9.6441,0.423,7.61689,2.52,3.17,1,43.96,1,74.15,1,-64.631,-31.894,-18.662,74.449,46853,HIP46853 HD82328 Gli The UMa 
61308,11.4255,-11.6937,-1.3129,0.291,11.16266,2.11,3.18,1,53.47,1,60.97,0.95,6.775,-29.266,0.652,30.047,71908,HIP71908 HD128898 Gli Alp Cir 
20647,-65.0634,17.0041,0.3191,-0.167,187.66273,-0.96,3.18,1,219.23,1,14.87,4.98,-21.771,-17.282,-4.189,28.11,23767,HIP23767 HD32630 Gli Eta Aur 
19506,-7.2371,-1.466,-3.1443,0.423,2.64828,3.67,3.19,1,26.16,1,124.6,0.76,-26.07,-15.135,4.394,30.464,22449,HIP22449 HD30652 Gli Pi3 Ori 
74387,38.502,-4.3852,-3.3492,0.902,62.20079,0.24,3.19,1,126.8,1,25.71,3.38,20.566,3.741,-7.4,22.174,87261,HIP87261 HD161892 Gli  
20571,-42.5822,-40.052,-37.5743,1.086,198.55386,-1.02,3.19,1,226.55,1,14.39,4.73,-3.508,-23.799,-10.002,26.053,23685,HIP23685 HD32887 Gli Eps Lep 
70779,20.1586,10.884,12.9636,0.991,28.48796,1.09,3.19,1,85.81,1,37.99,1.97,-48.208,-45.589,1.899,66.377,83000,HIP83000 HD153210 Gli Kap Oph 
89017,10.349,43.9638,-9.9733,0.82,86.35522,-0.12,3.21,1,150.79,1,21.62,2.91,13.538,19.057,-15.028,27.791,104732,HIP104732 HD202109 Gli Zet Cyg 
99248,-6.448,11.6362,3.6431,0.946,7.67934,2.51,3.21,1,44.97,1,72.5,0.72,22.435,-39.008,-2.953,45.096,116727,HIP116727 HD222404 Gli Gam Cep  Er Rai
64071,133.3244,-72.9276,37.3727,-0.211,979.48615,-2.75,3.22,1,510.17,1,6.39,13.46,3.851,-20.666,5.086,21.628,75141,HIP75141 HD136298 Gli Del Lup 
68110,27.9924,4.2163,16.8818,0.82,43.04957,0.64,3.23,1,107.45,1,30.34,2.6,-10.293,9.763,-14.733,20.453,79882,HIP79882 HD146791 Gli Eps Oph  Yed Posterior
76612,16.8134,8.529,1.7695,0.902,14.20913,1.84,3.23,1,61.73,1,52.81,1.42,75.781,-31.715,29.113,87.157,89962,HIP89962 HD168723 Gli Eta Ser 
90114,-53.3525,168.8107,44.2271,-0.196,1319.5896,-3.08,3.23,1,594.89,1,5.48,8.58,-11.517,-7.544,-3.559,14.22,106032,HIP106032 HD205021 Gli Bet Cep  Alfirk
84534,62.5955,55.5349,-27.3248,0.008,304.25897,-1.48,3.24,1,286.97,1,11.36,8.1,-30.323,-15.155,-2.42,33.985,99473,HIP99473 HD191692 Gli The Aql 
28042,0.9275,-27.6798,-12.3883,0.192,36.14312,0.83,3.24,1,98.91,1,32.96,6.49,-11.168,15.15,-1.697,18.897,32607,HIP32607 HD50241 Gli Alp Pic 
62851,72.4597,-30.4261,42.8795,1.609,311.81256,-1.51,3.25,1,291.85,1,11.17,8.77,-6.064,-31.843,13.533,35.127,73714,HIP73714 HD133216 Gli Sig Lib 
79298,85.1857,169.5079,43.1413,-0.005,1472.56262,-3.2,3.25,1,634.24,1,5.14,9.92,-10.381,-20.056,-2.084,22.679,93194,HIP93194 HD176437 Gli Gam Lyr  Sulafat
58795,20.7607,-15.644,17.0449,0.991,37.59222,0.79,3.25,1,101.34,1,32.17,2.39,37.576,-25.447,14.55,47.657,68895,HIP68895 HD123123 Gli Pi Hya 
31079,-13.5897,-53.4556,-11.6351,1.137,123.62115,-0.51,3.25,1,183.77,1,17.74,2.65,-34.596,-32.332,-14.184,49.431,36377,HIP36377 HD59717 Gli Sig Pup 
15304,17.0021,-49.0179,-40.2417,1.542,166.1882,-0.83,3.26,1,214.05,1,15.23,3.48,-16.599,4.918,19.935,26.403,17678,HIP17678 HD24512 Gli Gam Hyi 
96161,15.5396,18.2454,-42.6515,0.095,91.41937,-0.18,3.27,1,159.49,1,20.44,11.06,17.728,8.495,-16.407,25.605,113136,HIP113136 HD216627 Gli Del Aqr  Skat
72446,171.5777,1.3909,19.7087,-0.196,1139.31274,-2.92,3.27,1,563.04,1,5.79,11.92,14.536,-12.839,1.835,19.481,84970,HIP84970 HD157056 Gli The Oph 
2660,-13.1293,22.8608,-16.434,1.038,36.86023,0.81,3.27,1,101.27,1,32.19,2.11,-10.342,-15.62,-8.701,20.656,3092,HIP3092 HD3627 Gli Del And 
64343,-1.434,20.6566,23.5098,0.991,36.80224,0.81,3.29,1,102.13,1,31.92,1.6,-2.274,-7.754,-9.117,12.183,75458,HIP75458 HD137759 Gli Iot Dra  Edasich
42817,38.3839,-104.5289,-22.0071,-0.03,483.11234,-1.99,3.29,1,370.03,1,8.81,5.45,-13.98,-9.755,-11.804,20.735,50099,HIP50099 HD89080 Gli Ome Car 
21106,-39.391,-29.9539,-27.325,-0.005,119.82413,-0.47,3.29,1,184.28,1,17.69,4.01,-21.885,-25.728,-6.166,34.335,24305,HIP24305 HD33904 Gli Mu Lep 
44094,44.9583,-145.4169,-8.3867,-0.138,863.36084,-2.62,3.3,1,496.95,1,6.56,7.47,-5.728,-20.751,-5.475,22.212,51576,HIP51576 HD91465 Gli  
18474,-4.3412,-40.172,-35.6419,0.021,107.85594,-0.36,3.3,1,175.65,1,18.56,2.48,-6.893,-26.363,-4.229,27.576,21281,HIP21281 HD29305 Gli Alp Dor 
25575,-89.8297,-13.9917,3.9993,1.609,304.85248,-1.49,3.31,1,296.66,2,9.34,21.31,-22.888,6.376,-25.124,34.579,29655,HIP29655 HD42995 Gli Eta Gem  Propus
72694,281.7043,-133.4951,-63.301,-0.226,3724.9209,-4.2,3.31,1,1036.99,2,2.87,26.13,14.675,-14.267,-6.768,21.557,85267,HIP85267 HD157246 Gli Gam Ara 
12383,-82.2301,48.2485,-29.1645,1.609,362.57526,-1.67,3.32,1,325.02,1,10.03,8.28,-78.697,-43.374,-22.421,92.613,14354,HIP14354 HD19058 Gli Rho Per 
79871,35.1227,5.7733,-9.783,0.946,49.70293,0.48,3.32,1,120.34,1,27.09,5.46,84.735,-11.314,-23.176,88.573,93864,HIP93864 HD177716 Gli Tau Sgr 
75024,44.174,14.4965,5.6876,0.902,80.02105,-0.03,3.32,1,152.69,1,21.35,3.7,36.968,-4.683,-2.161,37.326,88048,HIP88048 HD163917 Gli Nu Oph 
71758,21.1198,-5.9108,-0.8821,0.342,17.57246,1.61,3.32,1,71.55,1,45.56,1.73,-2.181,-8.147,-9.048,12.369,84143,HIP84143 HD155203 Gli Eta Sco 
51043,-8.5935,9.3562,21.4954,0.095,22.74024,1.33,3.32,1,81.4,1,40.05,1.5,15.362,1.465,-10.726,18.793,59774,HIP59774 HD106591 Gli Del UMa  Megrez
46899,-13.2828,-19.2344,49.1953,0.071,107.21478,-0.35,3.33,1,177.56,1,18.36,4.19,-11.254,-27.041,9.05,30.656,54879,HIP54879 HD97633 Gli The Leo  Coxa
17141,2.813,-37.2904,-33.2644,0.781,90.53345,-0.17,3.33,1,163.16,1,19.98,2.25,-4.74,-24.253,-10.207,26.737,19780,HIP19780 HD27256 Gli Alp Ret 
32558,-633.9503,-1165.4023,13.2752,0.743,63033.28516,-7.27,3.34,1,4325.16,2,2.42,30.58,-17.384,1.567,-32,36.451,38170,HIP38170 HD63700 Gli Xi Pup 
35543,-41.9068,18.6793,32.639,0.671,112.49004,-0.4,3.35,1,183.56,1,17.76,3.66,-51.34,-13.022,-10.71,54.037,41704,HIP41704 HD71369 Gli Omi UMa  Muscida
21916,-205.6436,-95.3066,-84.2533,-0.226,2074.63892,-3.57,3.35,1,788.3,2,3.62,24.31,-17.864,-10.482,-9.569,22.816,25281,HIP25281 HD35411 Gli Eta Ori 
27832,-16.3507,-6.1911,1.3768,0.396,10.91304,2.13,3.35,1,57.17,1,57.02,1.46,-33.981,-20.256,-11.443,41.182,32362,HIP32362 HD48737 Gli Xi Gem 
7665,-86.7814,103.9925,3.8935,-0.196,651.45941,-2.31,3.35,1,441.73,1,7.38,7.72,-14.337,-19.137,-6.67,24.824,8886,HIP8886 HD11415 Gli Eps Cas  Navi
81254,11.7741,9.7467,-1.6418,0.266,8.30817,2.43,3.36,1,50.12,1,65.05,1.25,-36.008,-13.403,-10.852,39.924,95501,HIP95501 HD182640 Gli Del Aql 
64174,130.6491,-77.797,27.6962,-0.196,832.13068,-2.58,3.37,1,503.86,1,6.47,9.43,9.936,-24.362,7.465,27.348,75264,HIP75264 HD136504 Gli Eps Lup 
36764,-27.5976,-23.753,19.7895,0.54,59.27688,0.29,3.38,1,135.1,1,24.13,5.35,-54.762,-25.938,-18.284,63.293,43109,HIP43109 HD74874 Gli Eps Hya 
56586,9.1129,-6.3226,19.515,0.095,17.3902,1.62,3.38,1,73.18,1,44.55,2.02,-32.397,-10.759,-8.205,35.109,66249,HIP66249 HD118098 Gli Zet Vir  Heze
53885,14.524,-20.3499,56.8157,1.609,131.76765,-0.57,3.39,1,202.36,1,16.11,5.46,-111.75,-88.241,1.16,142.393,63090,HIP63090 HD112300 Gli Del Vir  Auva
93072,-50.3154,216.8626,6.4725,0.946,1696.31812,-3.35,3.39,1,726.06,1,4.49,11.14,-9.652,-22.464,-5.032,24.962,109492,HIP109492 HD210745 Gli Zet Cep  Kurhah
22693,-305.6981,-82.2078,-67.2567,-0.63,3581.64966,-4.16,3.39,1,1055.02,1,3.09,25.24,-34.019,-10.284,-10.134,36.956,26207,HIP26207 HD36861 Gli Lam Ori  Meissa
43045,60.1211,-217.0639,-14.9799,1.038,1742.57935,-3.38,3.39,1,735.89,1,4.43,11.06,-21.983,-6.85,-13.406,26.644,50371,HIP50371 HD89388 Gli  
18131,-42.3526,-0.2567,-17.1208,0.192,70.71449,0.1,3.4,1,148.93,1,21.89,3.79,-46.635,-18.99,-1.812,50.386,20894,HIP20894 HD28319 Gli The2 Tau 
16222,-98.8732,2.8106,-55.6787,-0.167,432.56171,-1.87,3.41,1,370.03,1,8.81,11.24,-12.241,-0.549,-14.64,19.091,18724,HIP18724 HD25204 Gli Lam Tau 
95250,9.3722,47.5877,-41.662,-0.017,137.25446,-0.62,3.41,1,208.44,1,15.64,4.8,-17.606,-1.583,-18.358,25.485,112029,HIP112029 HD214923 Gli Zet Peg  Homam
5920,4.0128,-21.5982,-68.2896,1.137,172.77243,-0.87,3.41,1,233.86,1,13.94,4.59,27.716,-45.447,-81.602,97.429,6867,HIP6867 HD9053 Gli Gam Phe 
87015,-1.9224,13.9138,2.8941,0.902,6.90495,2.63,3.41,1,46.75,1,69.73,0.7,-32.523,-112.839,6.879,117.634,102422,HIP102422 HD198149 Gli Eta Cep 
57602,95.7937,-97.775,49.5121,-0.196,711.35516,-2.41,3.41,1,474.53,1,6.87,11.21,0.611,-28.097,5.965,28.73,67464,HIP67464 HD120307 Gli Nu Cen 
63431,28.6346,-20.9889,3.0961,0.82,42.64074,0.65,3.41,1,116.18,1,28.06,2.53,-10.555,-15.728,6.82,20.132,74395,HIP74395 HD134505 Gli Zet Lup 
66827,138.4271,-53.7655,28.8903,-0.181,761.37231,-2.48,3.42,1,493.19,1,6.61,11.8,11.626,-20.421,5.211,24.07,78384,HIP78384 HD143118 Gli Eta Lup 
74145,4.6167,6.0038,3.6329,0.706,2.34715,3.8,3.42,1,27.38,1,119.05,0.52,22.013,-18.228,2.723,28.71,86974,HIP86974 HD161797 Gli Mu Her 
7583,-12.5937,11.0863,-10.2434,0.423,12.85513,1.95,3.42,1,64.08,1,50.87,1.61,6.292,-14.111,-12.719,20.012,8796,HIP8796 HD11443 Gli Alp Tri  Mothallah
86992,29.233,-17.5911,-24.7957,0.144,59.17482,0.29,3.42,1,137.49,1,23.71,2.66,10.996,-3.574,2.049,11.743,102395,HIP102395 HD197051 Gli Bet Pav 
43017,-39.5018,-23.0161,65.1833,0.266,208.93953,-1.08,3.43,1,259.55,1,12.56,6.21,16.523,4.79,-11.889,20.912,50335,HIP50335 HD89025 Gli Zet Leo  Adhafera
79822,33.004,19.2549,-3.688,-0.005,48.57184,0.51,3.43,1,125.14,1,26.05,3.11,5.892,-10.227,-1.871,11.951,93805,HIP93805 HD177756 Gli Lam Aql 
38461,17.0366,-126.1634,-16.4724,-0.196,543.15656,-2.11,3.43,1,418.49,1,7.79,6.03,-7.168,-15.487,-8.418,19.028,45080,HIP45080 HD79351 Gli  
43046,-23.5227,1.6982,33.7861,0.071,54.93642,0.38,3.45,1,134.32,1,24.27,3.26,-38.226,-13.15,-0.976,40.436,50372,HIP50372 HD89021 Gli Lam UMa  Tania Borealis
4625,-7.917,7.3416,-34.4077,0.991,41.69656,0.67,3.46,1,117.56,1,27.73,2.56,-29.272,-27.726,-30.843,50.763,5364,HIP5364 HD6805 Gli Eta Cet 
33100,-6.7177,-115.6973,-25.3111,-0.167,451.17474,-1.91,3.46,1,386.71,1,8.43,6.17,-11.03,-7.099,-14.771,19.754,38827,HIP38827 HD65575 Gli Chi Car 
63663,11.2468,14.9864,30.4945,0.82,41.07213,0.69,3.46,1,116.68,1,27.94,2.18,20.15,-1.943,-10.07,22.61,74666,HIP74666 HD135722 Gli Del Boo 
3291,-3.1962,4.9944,-0.5244,0.54,1.13614,4.59,3.46,1,19.41,1,167.99,0.37,-33.009,-6.356,-16.967,37.655,3821,HIP3821 HD4614 Gli Eta Cas  Achird
57609,106.4877,-109.3606,52.9085,-0.196,829.12256,-2.57,3.47,1,526.66,1,6.19,11.47,1.589,-29.704,6.2,30.386,67472,HIP67472 HD120324 Gli Mu Cen 
10936,-16.0603,3.1453,-19.0815,0.095,20.07569,1.47,3.47,1,81.95,1,39.78,2.39,12.489,3.104,-19.148,23.071,12706,HIP12706 HD16970 Gli Gam Cet  Kaffaljidhm
69797,12.0766,22.9844,22.4936,0.82,37.1463,0.8,3.48,1,111.99,1,29.11,1.79,18.098,8.034,4.356,20.274,81833,HIP81833 HD150997 Gli Eta Her 
42358,-203.4203,-167.8655,322.8043,0.021,5469.56592,-4.62,3.48,1,1358.92,2,1.53,50.33,-4.821,-3.055,0.688,5.749,49583,HIP49583 HD87737 Gli Eta Leo 
6986,-1.0322,0.1246,-3.496,0.82,0.41492,5.68,3.49,1,11.89,1,274.17,0.29,26.011,24.939,23.286,42.904,8102,HIP8102 HD10700 Gli Tau Cet 
95747,20.3691,-8.1037,-33.1534,0.095,49.26957,0.49,3.49,1,129.57,1,25.16,2.7,-11.23,-11.999,-17.847,24.261,112623,HIP112623 HD215789 Gli Eps Gru 
47187,-45.3235,-8.586,120.6832,1.038,520.61676,-2.07,3.49,1,421.19,1,7.74,10.21,-13.553,9.533,-23.383,28.659,55219,HIP55219 HD98262 Gli Nu UMa  Alula Borealis
29080,-170.6168,-285.857,-60.34,1.086,3570.04395,-4.16,3.49,1,1102.95,2,2.68,22.01,-14.325,-8.844,-10.051,19.608,33856,HIP33856 HD52877 Gli Sig CMa 
76991,72.3444,-14.5016,-20.0248,-0.167,182.29909,-0.93,3.49,1,249.24,1,13.08,5.43,16.023,-12.657,-2.129,20.53,90422,HIP90422 HD169467 Gli Alp Tel 
